,text,label
5822,洗三溫暖,positive
23318,那中原打UVL應該是虐殺吧,negative
30934,兩次沒問題吧,positive
25221,訪問的人本身太有想法了,positive
24296,會被刺到欸,negative
12570,這種開心程度，有種友誼賽的感覺XDD,positive
3156,MB taipower is very good speed,positive
15185, 花痴的猫  花痴的猫 ,negative
7978,管理~范家萱小姐,positive
31153,這兩天比賽都好激烈！,positive
20774,很氣欸,negative
5859,很尷尬 到底要不要喊XD,negative
8328,陳皓宇超強,positive
1138,什麼叫放掉阿，真的超不尊重,negative
19719,人還好嗎,positive
20098,這場門票好賺,positive
31077,主審最近水逆！,negative
31560, 笑哭了  笑哭了 ,negative
20894,到MP了 真的有難度,negative
14213,恨鐵不成剛,negative
17395,長得好像 吓死了 ,negative
13767,比愛心快點,positive
522, 得意  得意  得意 ,positive
5673,:goodvibes:,positive
13740,分數錯誤了喔,negative
13432,郭靚儀真可愛,positive
18825,他們適合去賣聯名商品拍拍照片就好,positive
14788,沈受傷,negative
14567,今年的好事,positive
11131, 笑得满地打滚  笑得满地打滚 ,positive
25600,有快了,positive
21457,差滴,negative
7422,1年存1塊 笑得满地打滚 ,positive
5769,漂亮,positive
5102,你好劉劉鎮源,positive
28274,媽祖 笑得满地打滚 ,positive
32395,leon help,positive
8219,這樣真的好累,negative
16282,臭,negative
31802,偷臭XD,negative
347,Nice !!,positive
21346,什麼鬼阿,negative
8476,能這樣打這場就值了,positive
2125,跟隊友都是激烈的溝通,positive
3704,好可愛,positive
27898, 笑得满地打滚  笑得满地打滚  笑得满地打滚 ,positive
1745,太棒,positive
20067,太威,negative
15620,好強,positive
13871,超美...,positive
17462,啊焦太可愛了啦,positive
17383,沒感覺 xdd,neutral
8802,很多笑容很陽光,positive
12627,都...都猜錯ㄌ,negative
24874,書豪兩雙,positive
29065,彭的磅數也很夠,positive
30164,恨熊熊到底是啥梗,negative
3107,太扯了,negative
29057,真香場次！！,positive
11690,那麼棒,positive
16315,笑死,negative
19692,結果那場他嘴的打超好就安靜,positive
29380,感覺基本上還是高的有優勢,positive
19797,彈舌好好笑,positive
17836,愛了,positive
29310,差兩分 血壓高的不要看,negative
32631,將比分拉到23我覺得很強大,positive
19577,漂亮,positive
25730,恩恩了解 感謝,positive
6409, 笑哭了 ,negative
1301,太精采,positive
16555,嚇死,negative
18363,error,negative
10214,大家新年快樂,positive
3222,給李喻好了,positive
30411,鬼展:elbowcough:,negative
28246,來回波不錯,positive
4547,感謝回答，@@ ,positive
10354,貼心提醒心臟不好今天這場小心觀看,negative
22882,笑死,negative
9618,最愛簡老師 超拼,positive
22790,1分差,negative
13784,打了一波6-0 太誇張XD,negative
32836,舒服,positive
9694,哭了～～～～～～,negative
3887,加10块  笑得满地打滚  笑得满地打滚  笑得满地打滚 ,positive
23184,被抓死死,negative
23440,受傷,negative
19333,這是好事 ,positive
31331,變速球 笑哭了 ,negative
32488,好大唷,positive
23050,大傷…,negative
14542,好久遠了~,positive
28639,破萬!!,negative
11654,各位新年快樂啊~~~,positive
3696,阿啾棒,positive
23096,攻守兼備,positive
69,真沒意思的隊伍 靠一個人,negative
10602,大家辛苦了 謝謝大家,positive
5294,要馬行銷很強 要馬國際賽有打出東西,positive
10413,乾笑死,negative
25333,笑死,negative
6865,小幼好棒!!!,positive
21136,這球很重,negative
28533,寧願讓球先過,positive
26158,剛剛那顆球太超過了,negative
19241,不行啊擋不住 太高,negative
31671,下半身變好大支,positive
18620,哇 也有105欸 好快,positive
29182,謝謝糾正,positive
21809,恨熊熊,negative
516,太瞎了吧,negative
23566,三小? 真的假的,negative
24521,比以往高很多了,positive
32618, 笑得满地打滚  笑得满地打滚  笑得满地打滚  笑得满地打滚  笑得满地打滚 ,positive
3892,有夠兇的XD,negative
984,宵夜場太累了吧,negative
4980,花哈,positive
28290,Congrats!!,positive
29064,打屁股XD,negative
21186,了解 感恩,positive
2411,吐會去,negative
20622,哈,positive
9598,看起來很集中,positive
20990,漂亮啊,positive
9483,太趕了吧,negative
16795,好棒,positive
8005,對啊 剛剛那球真的不行放欸,negative
27629,果然是好漁,positive
15550,麻花 笑得满地打滚 ,positive
6758,今年賽程真的很怪 去年蠻平均的,negative
1223,no call,neutral
31349,第二局這麼激烈啊！！！,positive
6709,聲音好好聽,positive
19363,居然有香香,positive
29708,鼓勵,positive
10581,著實意外,positive
6460,老闆臉臭臭,negative
23880,給隊友愛心,positive
17873,笑死 在搞,negative
32256,想看他們比愛心,positive
20573,大學生越晚越強,positive
4951,今天狀況好好 恳求的脸 ,positive
1615,沒比賽可以打狀態當然差,negative
10232,@Chien Chien Lien感謝,positive
18134,好飄,positive
16221,好哟,positive
20873,掉ㄍㄠˊ就是掉ㄍㄠˊ,negative
10520,也還好吧，只是他在看場上那些人是他的菜而已,positive
30672,做最壞的打算啦,negative
28884,少打比賽真的有差吧,negative
26739,error na choker,negative
22536,也越打越好了,positive
10803,太好了！,positive
17251,好罩,positive
30161,打個鬼啊 凶屁凶,negative
757,但居然完美同步,positive
18223,這斜線好美,positive
5939,反應很快！,positive
24602,黑阿 別被表現給誤解 看到的不一定真實狀況,negative
14661,還好北部場 沒有中美堂  非礼勿视 ,positive
28450,有錢有愛,positive
15585,愛熊熊,positive
17644,沈超恐怖,negative
30334,巴西輸了，內馬爾哭哭。,negative
27950,明白，謝謝說明,positive
1844,wasted,negative
28574,Miri+Matea+vivi嚇死人,negative
32384,笑死,negative
20553,你才吵死人,negative
26160,整個滑過去，笑死,negative
14919,重點是不看會被罵！,negative
19986,好啦好累,positive
12302,拐氣,negative
11739,本質就是沒太多人打 沒人看,neutral
11973,笑死,negative
7332,辛苦了 大家要支持,positive
5551,error na naman,negative
4024,尬電了,negative
25183,有妹子　一定香!!!,positive
22718,第一次看這麼有趣,positive
12183,歸化要看他本人願不願意囉!,negative
14950,好強,positive
29214,好扯好兇,negative
19120,心臟快不行了,negative
2667,沒有企圖擊球是什麼意思,neutral
15452,平ㄌ,neutral
19683,差點大意失荊州,negative
4489,命啊,negative
13423,雯心路！,positive
17192,彭這球漂亮,positive
2545,超漂亮,positive
30226,二次沒錯,positive
32748,圖有點醜啊..,negative
2463,反超了,negative
9125,沒有穩定右手大砲真的難,negative
19478,而且可以知道很多知識,positive
2207,葉軒岑完全不適合打大砲,negative
14043,好穩喔,positive
135,陳昭明是鬼吧,negative
26081,拐氣拐成功ㄌ,positive
1761,真有趣,positive
20247,可愛,positive
30688, 笑哭了 ,negative
31719,被吊的亂七八糟,negative
1342,好點,positive
26771,持球！,positive
20163,我怎麼變黑頻了,negative
2045,幸好有二次擊球,positive
32449,ok.lng may bago Naman silang import,positive
22916,謝謝！^^,positive
23075,他單純嘴臭，早上看男排也有他在嘴砲,negative
27844,哇！,positive
18415,grabe.. idol,positive
3275,開心點,positive
340,好拼喔大家,positive
25673,謝謝兩隊,positive
27872,速度真快,positive
31715,笑死,negative
7933,隊長威武！,positive
12325,漂亮,positive
23986,送幸福,positive
29547,漂亮 終於,positive
27942,女生好像真的蠻愛打排球的,positive
8127,平了,neutral
21261,又要糾纏媽呀心臟痛,negative
21204,好多人,positive
29630,吐氣,negative
13724,怡茹今天狀況很好的感覺,positive
4469,看看佳昌,positive
6946,想看carla 和bia 互打  笑得满地打滚  笑得满地打滚  笑得满地打滚 ,positive
9234,跪地動作好適合做貼圖,positive
24903,逆轉啦哇,positive
27354,很明顯,positive
8537,守的好,positive
23522,錯邊 ,negative
19876,佳錩去工作了,positive
25439,成功就可以繼續吧,positive
31141,這場看到賺到,positive
24425,可喜可賀,positive
22888,好的，感謝,positive
11266,兩邊都是我的愛隊 要支持誰 恳求的脸  恳求的脸  恳求的脸 ,positive
1778,鬼打點,negative
15309,拜託啦,positive
17684,榜一大哥！,positive
15239,林靖儀真的超強,positive
17297,歐 高偉程,positive
14741,守的不錯,positive
20279,對，感覺她臉色不太好,negative
8542,@尼唷 好好笑,positive
26610, 笑得满地打滚  笑得满地打滚  笑得满地打滚 ,positive
2283,哇！,positive
4847,唸錯名字很難為情,negative
3350,男排吃女粉 女粉比較死忠,negative
12161,Boa noite  胜利手势 中等浅肤色  巴西 ,positive
9425,男排都踰越 跪地會受傷,negative
11271,這有觀賞性嗎,positive
17937,好好笑,positive
30920,要用工具…蛋也很重 xdd,negative
3719,香香ｄｅｒ,positive
5228,桃園場好多人！,positive
5137,阿璽好有趣,positive
17437,打UVL有差喔國北,negative
24678,一場都鬼,negative
13805,小黑這球...回去會被罵吧,negative
13139,抗壓性！！,negative
906,你好,positive
7721,這姿勢好鬼,negative
23372,其他體育都比籃球好很多…,positive
17212,全力啦,positive
4025,你看看 阿洲守備也很好,positive
9197,滿接地氣的,positive
3200,愛了,positive
6708,那球真的傷,negative
26096,亂流了,negative
26796,公正真的比較好 含泪的笑脸 ,positive
81,每隊跟桃園打都生氣氣,negative
31722,福將,positive
7652,太好,positive
14017,"主要是排球技術性太高, 自己一個打只能打牆壁, 很多人沒興趣, 不像籃球一個人就可以玩很hi",negative
31188,Yeah!!!!!!,positive
32513,專注力呀！,positive
9115,那球好飄,positive
4808,整隊都鬼,negative
1459,太拉鋸,negative
28361, 好嚴格XD,positive
15962,有進步很多嗎 我覺得今年比較不穩定欸,negative
5246,拜維佳?,positive
30517,國外highlight很常看到,positive
6507,大学感觉差不多 台湾的也很厉害 感觉上,positive
9032,謝謝大家,positive
19129,棒的,positive
28865,阿璋難得被藍死,negative
11779,笑死XDD,negative
31368,我假日都有練習 笑哭了 ,negative
16819,a lot,positive
13268,昨天看阿根廷看太晚了,negative
15501,說人家要驗尿真沒禮貌==,negative
26599,沒辦法啊 機會是自己爭取來的,negative
11858,還差蠻多 ,negative
10300,差低,negative
15576,第一局暖身,positive
14681,nice,positive
32762,韋華應該是近年我認為最漂亮的師大女排隊長,positive
13342,狀況不好被搶球正常啊,negative
13248,差一點！,negative
23800,鎮隊之寶,positive
2778,公正最合理,positive
32085,go bagunas,positive
1320,Bia碧雅上場認真了,positive
31417,太鬼拉,negative
24295,我想看汗流挾背,negative
12636,環境才會變好,positive
25837,Mamaya pa yan bibigyan si bry  累死了 ,negative
9456,第一局膝蓋有點不舒服,negative
9764,今天配球策略有點怪...是要埋伏筆嗎,negative
1955,沈真的打得好,positive
19789,差滴,negative
2386,sheesh nice ,positive
29505,來亂的  苦笑 ,negative
10495,好像受傷？,negative
32029,我還停留在上一場~~不好意思，我的時間沒有同步,negative
5699,Bia好強！,positive
22328,"隨便啦, 你們高興就好",positive
21523,高馨媛很正 ,positive
4761,後面男排太搶戲了  斜眼笑  ,negative
12223,喜歡看魚躍！,positive
16694,好強,positive
12401,好棒的,positive
23591,nice wan bry,positive
6319, 笑得满地打滚  笑得满地打滚  笑得满地打滚 ,positive
24889,愛惹愛惹,positive
24416,這種根本不想打，又被架上來，看了最沒趣,negative
32687,兩隊都打得好好,positive
32028,好,positive
27920,這系統不行XD,negative
19294,太虧,negative
3210,一分好辛苦,positive
25698,成功了!!,positive
26289,真的很看不下去= =,negative
19249,godjj笑死,negative
13940,太狠惡,negative
10929,10萬人大台,positive
9612,感覺會有godjj,positive
15473,歡迎來到勞工之島,positive
22208,靠～～～,positive
10195,剛剛兩顆穩發不行嗎…,negative
31591,她因該是羨慕忌妒恨,negative
29534,笑死,negative
9843,公正最公平好嗎,positive
13529,小黑好棒！！！,positive
23762,肯定西米,positive
22964,謝謝,positive
27854,懊惱,negative
20412,哇塞其容也太屌,negative
31975,名字太難記,negative
23466,可以準備下班了,positive
30676,算頗資深的,positive
8090,上次是屏東那場嗎 我屁股坐到好痛,negative
22529,笑死了,negative
11835,ridiculous,negative
18085,好匈,positive
23149, 笑得满地打滚  笑得满地打滚  笑得满地打滚 ,positive
26978,太想壓,negative
12365,直上直下，兩邊打得超好！,positive
13863,好啦二位數了,positive
10505,系統爛死 晕 ,negative
29821,感謝主審解釋,positive
14056,好多人,positive
22230,加錯分了吧,negative
15432,可愛XD,positive
21857,軸了一週真的好辛苦 恳求的脸 ,positive
17713,地板好痛,negative
13839,學妹們今日戰力滿點啊,positive
2086,實在太遠,negative
28847,還是痛苦槍? 感覺快的球速度數字都不快,negative
26769,漂亮啊,positive
16101,女粉絲好多喔,positive
20220,溫！！！！,positive
8260,假鬼假怪的打法,negative
30315,CONTI 都很愛打五局,positive
6867,打太晚了啦,negative
31940,鬼臉可能會被巴下去吧,negative
10084,姿勢真漂亮,positive
22811, 笑得满地打滚  笑得满地打滚  笑得满地打滚 ,positive
12910,扯了,negative
11638,好拼,positive
32252,太低,negative
16228,太意外了…,negative
4246,多謝解答,positive
13759,感謝回答,positive
11478,好了啦,positive
13082,:goodvibes:,positive
26803,笑死 超丟臉,negative
3187,回春很好 笑得满地打滚 ,positive
2218,巴聲之響亮,positive
29109,笑死。,negative
6071,美靜老師,positive
10631,這局又丟了,negative
950,不往好的學，專門上些怪制度,negative
29063,肯定五局,positive
22738,對啊美,positive
6755,心態崩了,negative
19812,太早喊了吧,negative
1736,受傷 放声大哭 ,negative
20906,太鬼了吧,negative
14033,現場好開心,positive
1350,逆風支持摩洛哥XD,positive
7268,技巧滿分,positive
23097,攝影大哥抓得好哦,positive
9309,"喔買尬@@""",negative
8683,應該是打不好 氣氛差吧,negative
