text,球迷的聊天
拜託這局就能比賽結束~~,1
工作人員真的很累了! ,1
準備可以下班了🙈,1
一顆一顆換 okay的,1
血氣不足,1
臉就會看起來很死沉,1
5顆5顆5顆5顆5顆5顆,1
5⃣5⃣5⃣5⃣,1
去年的嘉義場有四場比賽打五局過 最後打到23:40才結束,1
笑死,1
倒數4顆,1
4顆喽 ~~~~,1
倒數四顆啦!!!!,1
看來快下班了,1
開胡開胡！,1
誰啊,1
我寶貝,1
滑ig,1
摸魚,1
沒打算讓佑晨上嗎,1
催哦 ,1
真的要下班了😂,1
扣錢,1
哇喔,1
3顆了3顆了3顆了,1
佑晨可能要留明天吧,1
ㄛㄛˇ,1
我發現企排啦啦隊都沒有大胸的,1
好了啦蝦妹,1
是吧,1
天然的最好 XD,1
我不蝦,1
2顆！,1
去看我安居就知道了,1
都九點後開始練球,1
倒數2顆,1
Z_.318,1
首勝在望,1
安居樂業,1
我很乖,1
下班,1
謝謝齁,1
我才不要看你哀居,1
下班,1
壓線,1
跟你講話嗎,1
下班嘍,1
1顆了,1
快,1
開胡,1
一顆一顆一顆!!!,1
下班了,1
哇哇哇,1
我根本先知,1
下班啦,1
顆顆,1
Ace,1
下班啦,1
哇,1
104好扯,1
頭一次賽後,1
不是進步 是時辰,1
見證奇蹟的時刻~,1
現場球迷真的Respect! 一起享受首勝!,1
可以回家睡覺了XD,1
終於,1
各位可以買宵夜看世足啦,1
□□,1
下班啦～～～,1
大家可以回家啦,1
螢光綠的衣服果然要在晚上穿,1
:text-green-game-over:,1
可以去吃香雞排了,1
直接下班,1
居然 ,1
開張 ,1
破蛋了,1
超壞,1
終於可以參加賽後XD,1
真的鬆了一口氣了,1
一直想到我家的紅貴賓,1
終於開張,1
剩850了,1
太棒了~~~ 會越來越好的!,1
打呵欠咧 ,1
攝影點頭是 。。。,1
😆,1
👍,1
開始了嗎,1
前3名 戰績好近喔 🤔,1
雙目早安,1
開始了~~~,1
空間感阿~~~,1
100,1
現場好開心,1
欸怎麼線上人那麼少😅,1
現場好開心,1
吳柏慶喊在,1
闆闆我要去現場～～,1
現場一定很嗨,1
雙邊城牆！,1
互尻,1
boom!,1
越跳越高,1
我今天來現場,1
ayun,1
挖賽 😅😅😅,1
進擊的巨人,1
劉鎮源 你明明鳳山人 就是不肯去現場欸 你這個人很皮欸,1
yong setter at dalawang MB ng taipower National team memeber sila,1
石川敏,1
侯昌明 😆😆,1
越噴越遠,1
是有一點像 😆 ,1
對啊 太少了吧,1
網上交流,1
大家安安,1
0.0,1
yong dalawang kambal ligwak na sa national team may pagka choker kasi sila,1
打到第五局可能就有了,1
棒球也是第九局最多人看,1
雙目 我在裡面ㄚ,1
1,1
ayun,1
挖塞,1
抓,1
在抓,1
被抓死死,1
漂亮！,1
我這兩天都有上線唷～,1
超級大地,1
大ㄉㄟˋ～～～,1
罩,1
!!!,1
罩,1
打到壁,1
也太高,1
頭過網⊂((・⊥・))⊃,1
網前大戰有戲,1
記錄組吧,1
哇 這樣也有摸到,1
好暴力,1
grabe ung palo.,1
希望明天有～～,1
跟到後面就罩到了,1
漂亮,1
鋼盔…😆,1
好好笑的形容,1
戴 不忍啦,1
戴看不下去了自己貓,1
地板好痛,1
今天感覺可以!!!,1
簡今天有戲喔,1
190K...,1
昨天都有好好睡腳喔~~,1
水拉,1
190公分還是190公斤也太好笑🤣,1
190 k? who?,1
昨天沒看世足哦,1
Go baby 19 hhee,1
手挽,1
190kg 的侯昌明 😆 ,1
對啊,1
???,1
ㄟ,1
！？！,1
這是怎麼做到的 😆 ,1
自己被打到不知道嗎XDD,1
還躲,1
this is alive,1
this is live,1
live,1
@Kyohei Saavedra First time mo po makakita ng pogi?,1
火眼金睛~,1
是被球打過中線的吧XD,1
好好笑,1
好甜．．,1
挖 這求好兄,1
好兇,1
扯,1
打一下,1
讓他噴到天花板就對啦,1
3分,1
哇喔,1
哦哦哦,1
冠州！！！,1
不知道低潮是什麼 太狠了,1
想合照,1
不錯欸,1
一直高潮的部分,1
應該有碰到,1
oh no,1
肯定會碰到的吧 這磅數,1
現場好high,1
釘兩米⋯,1
三樓扣球,1
三千武了,1
三千五了,1
五局五局五局~~~~~,1
昨天好,1
穩定供電,1
沛高要被唸了QQ,1
今天打好快,1
今天不用加班嚕,1
Cute talaga ni 17,1
速度真快,1
節奏超快…有20分鐘吧?,1
MERRY CHRISTMAS!,1
水欸,1
沒辦法接阿手會斷掉,1
廣告掉400人… 😜,1
掉800人吧 剛有3500,1
不過廣告時間人跑掉很正常,1
我看過有人交換禮物收到鴕鳥蛋,1
有比昨天高人氣了 開薰,1
那麼硬怎麼打開阿,1
鴕鳥蛋很大顆,1
摔不破,1
60%,1
要用工具…蛋也很重 xdd,1
今天簡狀態很好喔,1
大學才打球結果這麼強,1
不然根本不用打了,1
88888帶走了,1
yan pasok pasok lang muna na serve,1
肉包吃掉,1
誰大學才打球?!簡嗎,1
沒看世足有差喔,1
LESS ERROR PLEASE,1
還躲,1
簡今天真的打得很好,1
妹子也一定夯,1
正,1
有妹子一定香,1
93KM,1
壓力互給…,1
janelyn bakit may liga ba dito. isip muna.,1
???,1
三小?,1
？？？,1
流量密碼!!!!,1
線審有比,1
WC,1
wc,1
突破,1
ayun bawe,1
蔡沛璋有威,1
人家又不是公眾人物幹嘛查人家啦,1
M欽,1
battle of the middles,1
還回去,1
玩躲避球好了,1
運動員算公眾人物吧,1
都在拉節奏了,1
欄中對決,1
一球一分,1
水,1
這是排位場吧,1
xdddd,1
全部給中間就好了,1
笑死ＸＤＤ,1
沈凱亦,1
真想去現場,1
要學棒球要有球網擋著,1
又要断电了吗🤣,1
平常沒在練,1
Ya,1
gp3d93u4,1
回到北部我要去+1+1+1+1,1
Rager is right,1
太拼了吧,1
好拼,1
拚了,1
好強唷 跨欄!!!!!,1
沒跟一下,1
哇,1
很拼欸,1
沈凱翊,1
外場可怕,1
真的,1
狀況相反,1
有沈凱翊一定夯~~有沈凱翊一定夯~~,1
漂亮,1
城牆,1
維持啊,1
才剛說🤣,1
笑死 剛講,1
....,1
超慷慨,1
笑死XD,1
才剛講,1
..,1
被毒乃了,1
慘,1
:elbowcough:,1
不行啊 ,1
報仇成功,1
今天供電不足,1
4011了,1
超悶的,1
我可以早點回桃園,1
許文誠是不是不會打逆風球,1
□,1
鎖爛QQ,1
👍,1
4070,1
小心夜長夢多,1
Kyle,1
該讓二追三了吧 休息這麼一段時間～,1
準備三比零,1
說話藝術🤣🤣🤣,1
2分,1
🤣🤣🤣🤣🤣,1
終於有一球接得不錯的,1
電力不足,1
應該是,1
kalma lang,1
3-0,1
para di mawala ang focus,1
哇~~~~~~~,1
4,1
好慘,1
怎麼了,1
準備三比零吧 為何企業排球聯賽沒有運彩,1
Great Wall was built tod,1
太扯 連20分都沒拿到QAQ,1
阿啾再來一球,1
高張力又快節奏的連二局…,1
這局最高 4100+ 下局應該會更多,1
今年誰冠軍還不知道呢,1
2-0,1
□,1
一起討論,1
企排運彩還得了....直接虧錢,1
oh ya,1
Merry Christmas!,1
推個捍衛聯盟~傑克凍人,1
哦感謝大家,1
好的,1
加班配熱可可真不錯欸,1
那是对方失误呀,1
完了 要變成興達電廠了,1
讓二追三,1
世界盃看完都去睡公園了　沒辦法看企排,1
lol,1
這球是在....XDD,1
讓二追三W,1
有痔氣,1
就算昨天有看足球應該也休息夠了,1
痔氣?,1
釘地板了,1
該不會真的要打五局了吧,1
"現在才六點半, 台灣加班地獄, 太早下班要扣錢",1
高壓電塔醒了,1
妹子,1
卡,1
正妹,1
ooooooooooooooo,1
加雞腿,1
太正了,1
復刻昨天的比賽,1
有妹子　一定香！！,1
終於供電了,1
誰？？,1
覺得高雄妹子比較正,1
連世誠在嘛 明天是幾月幾號,1
喜歡排球的都是正妹,1
3月8日,1
二樓半打法,1
太短啦,1
哇,1
單扣大ㄉㄟˋ,1
2分,1
腋下籃網,1
罩拉,1
血流成河,1
wohhhhh,1
騙到自己,1
我想看汗流挾背,1
這球沒配合到XDD,1
?,1
不要亂學🤣,1
最強的假動作就是連自己人都騙,1
踩線嗎,1
好像踩線？,1
簡放開打了,1
好會找妹子,1
好像有踩,1
拐一下氣,1
有妹子　一定香!!!,1
拐氣拐成功ㄌ,1
流量密碼,1
對轟,1
蔡佩彰有點過動,1
排球主客場 座位怎麼分？,1
好眼力,1
 今天送有點多,1
不然幹嘛練運動,1
冰箱！,1
老人體力不支,1
黃士猴認真吃飯拉,1
高雄妹子也太多,1
好養眼,1
對啦,1
直線這麼準,1
有夠恐怖,1
可以打五局嗎 😤😤,1
4300+,1
挖糙,1
….驗尿了啦,1
13還是14啊?,1
難怪打不出來,1
12:14還是12:13？,1
這在對面的直接看到上帝了吧,1
lol,1
這匴NO CO了吧,1
今天打的比較晚 所以有時間休息,1
計分板,1
大家快加入官網會員啊！我記得我剛創就加了！！,1
雞排比較好吃啦,1
4千3了,1
🤣,1
計分是不是有錯？,1
4400+,1
長相也像,1
好啦互相送分,1
人也長得像啊,1
是長相吧,1
長的也像,1
收不到驗證碼 哭哭,1
水,1
聲線太近了,1
是長的像侯昌明😅🤣,1
痠痛猴哩哩,1
不知道侯昌明什麼聲音 不太看無聊的節目,1
破4500了!,1
4500,1
4500了,1
哇~~~~~~~,1
差一分,1
剩500 叫雞排+珍奶了,1
我也想看五局,1
ya,1
這樣也行,1
哇,1
假動作!!!!!!!,1
戴真的太六,1
讓二追三 排球是從第二局第24分開始得,1
但這種球接成這樣,1
氣死,1
影山？,1
超車超車……,1
沒肉包人也非過去了 危險,1
哇,1
快被戴笑死,1
追不追三無所謂 但一定要追二阿!!!!!!!!!!!!!,1
潘俊廷有沒有在認真看,1
今年冠軍賽的時候好像有破7千,1
出界嗎?,1
應賽,1
Cola Chiang 那是肯定,1
I,1
喬喬,1
有戰有機會,1
我的手也硬啦,1
正,1
差好多,1
差這麼多,1
好活潑!!!,1
這意思是手指沒有戒指,1
傻眼,1
請問~,1
可愛,1
球速太快,1
大家趕快追,1
硬啦,1
目小嗎,1
差那麼多,1
整顆都在裡面,1
👍🏻👍🏻👍🏻👍🏻,1
 撞在一起了 QAQ,1
猴吼偷抱抱抓到,1
飛抱!!!!,1
全場跑,1
後面不應該搶球阿QQ,1
?,1
請自己吃肉包是什麼啦 🤣,1
太貼了,1
看來有第四局了,1
4600+,1
送禮,1
香香的,1
乾脆發下手閃電球,1
中間手好像很少發跳發,1
幾乎都跳飄,1
主審的臉ㄏㄠˇㄉㄢˋㄉ,1
不知道為什麼,1
踢足球,1
戴真的太穩,1
昨天今天也差太多,1
身材啊,1
還踢到自己XD,1
國外跳發的很多,1
戴夠胖>< 壓起來,1
時間差,1
Cola Chiang 嗨,1
Yung kmabal prone sa service error,1
mas bet ko si 13 at least may defense and reception,1
送頭,1
互相送分啦,1
齁,1
Ace,1
choker yong kambal kaya ligwak sa national team,1
pala desisyon yarn,1
求兩隊壓力面…,1
4700,1
這球！！！！！,1
後面那個大媽睡成這樣,1
4700,1
後面有人在睡覺 😆 ,1
使用白帶幫幫我魔法卡,1
>,1
><,1
超傻眼啦XD,1
不要說人家大媽 沒禮貌 😆 ,1
等洪傑out就好,1
大姊,1
後面大姐在睡覺,1
不要出界,1
居然睡得著XDD,1
等下被球打到,1
ok啦,1
讓不讓我買晚餐...XDD,1
要第4場X,1
四局了 4700+,1
4763,1
YAYAYAY,1
4740,1
想上廁所XD,1
睡到第五局再起來high嗎🤣,1
誰想上廁所?,1
聽到沒,1
誰想上廁所XD,1
誰要上廁所,1
水,1
廁所？,1
上廁所啦,1
終於有新面孔,1
🦊🦊🦊🦊,1
五局五局！！,1
mukang aabot ng 30+ score ni Idol bazooka sa game na to,1
等一下ㄧ段時間沒錄到聲音的就是去廁所的 嘿嘿😁,1
cute pagka pronounce nila ng hop sports,1
Walang P ang Hop Sports nila...,1
聖誕影片好可愛喔,1
五局！！！,1
:goodvibes:,1
鳳山廁所比體大的近一點,1
肥宅不懂小天使小主人…🤣🤣🤣,1
來嘍,1
@Arjay Salutan ah neutral naman pala ,1
又在送,1
洗上癮了?,1
TAIPOWER is from KAOHSIUNG kaya Homecourt if I am not mistaken.,1
correct,1
ayaw ibigay sa open,1
黏啊 我的心臟！,1
敏敏球好少,1
我們只是想看五局,1
沒有偏袒,1
康爸,1
這個B快真不錯,1
堂詠儀你在看嗎,1
你好👋,1
no.17 need to rest,1
4054,1
專注度比拼了,1
pasok muna sana si 19,1
詠儀怎麼不理我,1
簡太急了,1
ayaw na bigyan yung open,1
打到很差,1
菲律賓,1
菲律賓,1
翻譯翻譯,1
謝謝,1
簡媜的狀況很好,1
Yun bumawi no 17 lol,1
臭嘴,1
二分而已 一球一球 來｡,1
平了,1
STAREDOWN,1
高張力的一場比賽。,1
哇,1
好怕受傷喔,1
感覺他每球都快踩過去了,1
喔是喔,1
No.,1
勻宣不要鬧欸,1
這種球好不應該,1
終於有個立體,1
😔😔😔,1
剛成立默契本來就需要時間,1
哭哭,1
八股是什麼?,1
输了,1
好幾球沒配到,1
要5局了,1
倒退,1
後退,1
背後,1
後門,1
back,1
後退,1
老二位,1
Correct.,1
讓2追3,1
……,1
台灣人口不多，但強過菲律賓也不是無足輕重,1
以上是google翻譯,1
吞下去了,1
😀,1
好像是 do not spam,1
飛走,1
SUB MUNA YUNG 17,1
三引人,1
matatalo lang sila sa service error nila,1
输了,1
水哦,1
又平了,1
dami pamigay ng opposite,1
今天许火力没开,1
打飛,1
八股是什麼???,1
拔罐的痕跡,1
wakuwaku,1
Back,1
阿就後退,1
往後推,1
七股的隔壁,1
八股,1
八股文,1
後退的台語,1
後面怎麼拼命睡,1
一分一分,1
原來球場這麼好睡XD,1
是日語吧,1
PALIT OPPOSITE JUSKO,1
哪邊在睡XD,1
復電復電,1
前面飛完後面飛,1
4800,1
好高...,1
小心,1
Byran 拼了,1
追平！,1
哇!,1
這有吸吧,1
:elbowcough:,1
直接躺在地上被打會不會守得範圍更大,1
好可怕啊 好精采阿,1
就看他要不要下來而已😂,1
這滯空力真的沒話講,1
3秒笑死,1
Byran 好血汗 每球都塞給他,1
需要佩璋撐場面,1
200,1
三層樓跟二點八層的對決,1
技巧球,1
這甚麼球啦XD,1
夜長夢多啊,1
4900,1
這兩天怎麼有種冠軍戰的感覺,1
各種打法都上演了,1
蘭死\,1
ang dikit ng set,1
復電復電,1
好嗨🙌🙌,1
高壓電塔 絕了,1
4900,1
伊蕾,1
mukang 5th set pa to ah,1
敗了,1
好扯 但球太貼了,1
加班囉!,1
復電,1
再30個人,1
用生命打球的兩隊,1
27分 是什么鬼,1
二連敗了,1
差七個,1
5th set,1
4.9k na,1
27分 😆 ,1
shutaa,1
連二拉二,1
27...,1
out,1
鼠爸都沒上場,1
aabot ata ng set 5,1
真的要戴鋼盔喔 !!!~ 🤣🤣🤣,1
卡ig,1
有,1
+1,1
超可愛⋯,1
4997,1
+1,1
妹子會比欸,1
ig++,1
差三個,1
妹子,1
BRAYAN LABAN!,1
洗版的可以ban了,1
Don’t copy and paste the same comment !==,1
5047,1
最高觀看數,1
五局五局！！,1
Please don't spam 😢,1
delikado,1
破了,1
一直洗 真的可以 ban 了,1
5098,1
終於,1
冰箱,1
讓二追三,1
5.1k viewers,1
一來一往,1
戴好強阿!!!!,1
5112,1
這個Power,1
5123,1
廣告訪問超有心👍🏼👍🏼,1
希望是女生,1
洗版的好吵,1
5144,1
功勞還是給排協吧，排程排這樣大家都很期待這場,1
<3,1
洗版到底要洗多久：）,1
<3,1
妹子,1
不能吃東西餒,1
洗版,1
can you just stop copy n paste,1
手心手背都是肉,1
5.2k viewers,1
可以按id封鎖,1
…,1
希望能看第五局！！！,1
21:22了,1
差一分,1
有了,1
一分一分,1
哥哥弟弟輪流,1
Come on Lianzhuang!,1
也太多人😂,1
被猜到了TAT,1
現場已經滿坐了 xddd,1
復電加班加薪！！,1
tatangkad naman nitong taipower,1
5300+,1
現場人山人海,1
on firez2,1
有沒有踩啊,1
兇,1
阿啾！,1
5449,1
心臟啊,1
又是阿啾,1
5.4k viewers,1
阿啾,1
出借,1
五局就6千,1
出界,1
哇,1
5465,1
天啊,1
過往擊球,1
發生什麼,1
?,1
灌籃,1
天啊,1
！？,1
很明顯,1
？,1
??,1
貪心了,1
壓太大力了,1
球打到 人打到???,1
好明顯喔,1
太關鍵了這分,1
DUCK 不必,1
XD,1
哭啊,1
太興奮了嗎,1
五局！,1
太急了,1
阿...,1
這個觸過頭了 qq,1
讓二追三,1
這慘叫,1
下去,1
QQ,1
TAT,1
我喜歡,1
天哪不要第5場啦,1
不想支持了,1
5533,1
5局,1
他現在很企,1
水水水,1
挖賽,1
淦,1
你支不支持沒有人在乎,1
oooooooooooo,1
Duce !,1
飄,1
帶走啊！不要五橘,1
加壓吧,1
555555,1
一定拼一個的,1
要拼第五局了,1
感覺選加壓,1
我屏東，我驕傲,1
拐個氣,1
The 拐,1
五局啦!!!!!,1
斷一下氣,1
都到這種時候了，五局一下啦,1
跳了啦,1
五局五局五局 給我五局,1
"用力打, 過了有機會4局, 沒過大不了5局",1
IISA LANG BA MGA GUPIT SA TAIWAN?,1
extended set 4 pls,1
好主意,1
我猜黃,1
these boys are so yummy oh my gosh abelgas,1
🦊🦊🦊🦊🦊,1
5局了！,1
果然~~,1
哇塞,1
加班囉,1
🤗,1
ㄨㄚˊ,1
5ht set pa,1
wc,1
YAYAYA,1
好嗨,1
nubayan,1
那球 差很多ＸＤ,1
哇哇哇哇,1
五局！！！！！！！衝Rrrr,1
wc,1
不妙,1
開心~~~~~~~~,1
啊⋯⋯加班加薪加雞腿🍗,1
貼網感覺就是2功了,1
讓二追三,1
橘子啥意思呀,1
pipset pa ngaa,1
！,1
5709,1
加班加班加班加班加班,1
🦊🦊🦊🦊🦊,1
還好我叫外送了,1
真的第五局欸,1
電力搶修有效,1
那球真的傷,1
kk不要洗版 小心被ban,1
真的很傷,1
五局大戰,1
不用洗欸,1
加班加班加班加班加班,1
5700+,1
橘子=局,1
橘子=局數,1
橘子等於五橘,1
蔡常常在終結的,1
謝謝,1
核四要重啟了嗎,1
120KM摧咧,1
daks,1
Anong height ba nung middle #9 na yun,1
6,1
"6'7""",1
k先生出沒嗎 xdd,1
amaccana #15 ng taipower,1
我被點名ㄌ,1
反正球迷要生氣了,1
爸爸打兒子,1
this game is like TAIWAN NATIONAL TEAM VS. ROOKIES😆,1
kerker,1
ㄎㄎ,1
😟😟😕,1
may title kase yang taipower kaya forda palag,1
雷電法王,1
大家好,1
索爾來台灣ㄌ,1
兩隊都很鬼欸,1
這裡有抽gogoro 嗎,1
等等還有比賽嗎,1
等等沒比賽了,1
Be polite！,1
女生觀眾好多喔,1
因為管理員更喜歡白隊獲勝,1
?!,1
怎麼又跟去年發生一樣的事情..,1
怎麼了,1
剛開始就好多聲音 😂😂,1
Kahit naman gusto nya manalo kung matalo wala naman syang magagawa eh.,1
？,1
質疑?,1
還沒牌喔,1
警告一次了,1
誰碰到?,1
本來就是可以爭論的吧…不算吵吧,1
警告一次,1
誰踏取,1
電塔立起來,1
??,1
S,1
怎了,1
好扯,1
???????????,1
你才不討喜,1
不會不討喜啦,1
怎了,1
?????????????????????????????????,1
哪裡不討喜?,1
但就覺得高真的好好,1
怎了怎了怎了怎了,1
兩邊都跳起來,1
Bang!!!!,1
They,1
???,1
怎麼了?,1
為什麼不討喜,1
怎了怎了,1
怎了怎了怎了怎了怎了怎了,1
沒人Touch欸,1
????,1
場面好火爆好怕,1
？？,1
怎麼了,1
Aggresivenes,1
怕,1
到底發生什麼事😱😱😱,1
galit na coach.. red card mo ref.. 🤣,1
???,1
果然人一多必有白痴,1
Touch??????,1
給牌吧,1
Red card,1
警告啊,1
怕豹…,1
pumasok na sa court yung coach e,1
我沒仔細看　發生什麼事,1
有碰到？,1
一裁脾氣好好👍,1
怎麼覺得後面火藥味很重,1
打球還是打人 有點素質行不行,1
很派,1
有火氣了,1
五告派,1
🗒🗒,1
好火爆,1
氣氛對了,1
連兩顆火氣起來正常吧,1
不能回放嗎,1
XD,1
剛剛誰Touch誰 out我沒看懂XDD,1
….,1
劉洪敏不要雷ㄝ,1
劉洪敏丟兩分了,1
劉洪敏丟兩分了劉洪敏丟兩分了,1
好亂,1
Jusq si kambal,1
呃...,1
全壘打,1
ㄎㄎ不要再ㄎㄎ了,1
全壘打了,1
冷靜啊,1
劉洪敏丟兩分了,1
場面混亂,1
過動有錯?,1
這一裁老師其實不太意外…,1
鴻啊敏,1
BACKROW ,1
ㄕㄨㄟˇ,1
ka teammte kasi niaya dati tong taipower ,1
這一裁有故事？,1
我沒說有錯啊，無聊,1
爭取就叫沒素質的話 那就該委屈？,1
記得之前這個一裁也有發生過事情啊😂,1
讓二追三刷起來,1
所以沒給牌,1
笑死還有人沒封鎖ker 喔,1
這國際裁有問題不是大家都知道嗎XD?,1
啥問題,1
歡迎kerker上場,1
真的有問題可以提出啊，提出就被說沒水準，這什麼道理,1
