text,球員,教練,裁判,戰術,球隊
可慧和書荷同時起跳😅,1,0,0,0,0
👍🏻👍🏻👍🏻👍🏻👍🏻 🐳🐋🐳🐋🐳,0,0,0,0,1
阿甘不見了,1,0,0,0,0
阿甘在看中職了,1,0,0,0,0
不知為何，超跑不管接發還是救球，都有點動不起來的感覺,0,0,0,1,1
糟糕！要三局了…. 鯨華只打三局 失望高興都不是,0,0,0,0,1
黃素琴❤,1,0,0,0,0
超跑防守蠻糟的,0,0,0,1,1
感覺應該找個好的自由球員,1,0,0,1,0
看看矮妹跟其蓉..救下多少好球,1,0,0,1,0
失誤太多了超跑,0,0,0,1,1
矮妹終究是神,1,0,0,0,0
兄弟象台北鯨華都加油,0,0,0,0,1
失誤太多了樂天,0,0,0,1,0
其蓉這幾周也很神,1,0,0,0,0
"黃素琴不是素人啦,她好歹也是三信家商出身的",1,0,0,0,0
Gabi 實在還看不出 外援價值:dothefive::dothefive:,1,0,0,0,0
書荷又得分了,1,0,0,1,0
Gabi快攻真的很沒威力......,1,0,0,1,0
阿甘不會嗨掉中信吧,1,0,0,0,0
感覺Gabi 目前是情緒上的外援,1,0,0,0,0
照理說快攻得分率應該要蠻高,0,0,0,1,0
反應速度也慢 gabi,1,0,0,0,0
每局第一分都書荷？,1,0,0,0,0
超跑自由...,0,0,0,1,1
鯨華無懸念可惜看的不夠過癮,0,0,0,0,1
鯨華加油,0,0,0,0,1
🐳🐳🐳🐳🐳🐳,0,0,0,0,1
可慧好球啊！,1,0,0,0,0
超跑的外援每個特寫表情都太失志,1,0,0,0,1
樂天的狀況跟超跑有87%像,0,0,0,0,1
超跑教練快爆炸,0,1,0,0,1
真不知道怎麼訓練的 連書荷來鯨華也學會黏球了,1,0,0,0,1
超跑衣服很像沙士,0,0,0,0,1
超跑太慘 今天外援沒發揮 攻擊點只剩又群,1,0,0,1,1
我彷彿看到17年的大康教練,0,1,0,0,0
超跑教練森77,0,1,0,0,1
Shannon 黃素琴❤,1,0,0,0,0
今天超跑確實很讓人生氣 完全沒球隊的氛圍,0,0,0,0,1
超跑教練真的有點不會軟硬喊話,0,1,0,0,1
超跑今天每個人臉上只寫著喪氣,0,0,0,0,1
然後外援不發揮 影響本土也跟著低迷,1,0,0,0,0
書荷直接跳槽,1,0,0,0,0
書荷是換學校 才被動轉隊的,1,0,0,0,0
更正: 書荷直接換學校,1,0,0,0,0
詩晴超拼！,1,0,0,0,0
鯨華這自由才算自由....,0,0,0,1,1
超跑今天速度都太慢了,0,0,0,0,1
人纖也改女教練了,0,1,0,0,0
超跑應該也會吧我猜,0,0,0,0,1
瓈文妹也發聲了:elbowcough::elbowcough::elbowcough:,1,0,0,0,0
超跑要杠一下 本土勢力展現一下,0,0,0,0,1
我覺得超跑教練會讓球員越打越糟,1,1,0,0,1
超跑阿飛怎麼都不上場?,0,0,0,0,1
超跑教練好吵,0,1,0,0,1
主審鷹眼,0,0,1,0,0
德可慧加油,1,0,0,0,0
哇平手了,0,0,0,1,0
但超跑前兩局內容教練會不爽可以理解,0,1,0,0,1
超跑教練這種帶法真的會讓球員更慌張 應該給球員更大的臨場發揮空間 適時提點就可以,1,1,0,0,1
這防守站位怎麼回事,0,0,0,1,0
這線審鯨華粉絲？,0,0,0,0,1
超跑教練：後面的 後面的,0,1,0,0,1
大家都成年人 超跑教練還一直用罵的,0,1,0,0,1
苡任：給史壯,1,0,0,0,0
教練本身有問題,0,1,0,0,0
我也覺得超跑教練有很大問題,0,1,0,0,1
超跑是3外援ㄇ,1,0,0,0,1
超跑教練是等到第二局比分拉開後才講重話的，其實前面已經給球員自己調整的機會了,1,1,0,0,1
換替補 不如換教練,0,1,0,0,0
今天魚丸給的球 carla 都不太愛?,1,0,0,0,0
可慧好球！,1,0,0,0,0
超跑教練的態度很不ok,0,1,0,0,1
教練當自己在帶職業隊吧😅,0,1,0,0,0
超跑這局還行？🤔比分沒拉開,0,0,0,0,1
教練兇有什麼問題嗎? 少見多怪,0,1,0,0,0
教練也不是沒理由的生氣，打得差兇一點很正常吧,0,1,0,0,0
超跑教練每一球都叫叫叫 每一球的狀況都都不一樣啊,0,1,0,0,1
問題就是球員打不好啊,1,0,0,0,0
小牛也會兇啊,0,1,0,0,0
超跑舉球很怪,0,0,0,1,1
教練每一球講的內容也不一樣啊,0,1,0,0,0
超跑GM問題比較大吧,0,0,0,0,1
超跑教練這樣又吼又喊 會讓整個球隊節奏調整得更慌亂 吵死了,0,1,0,0,1
球員才沒像觀眾那麼玻璃心,1,0,0,0,0
有些教練本來就是兇的，又不是每個教練都很溫和,0,1,0,0,0
這些球員從小被罵大的，這樣算客氣的吧,1,0,0,0,0
去看愛山林的教練打不好的時候也會凶,0,1,0,0,1
書荷剛剛那樣算不算妨礙救球啊?,1,0,0,1,0
有同理心很好啦 但每個球隊風格本來就不一樣,0,0,0,0,1
nice發球,0,0,0,1,0
愛山林教練還會參雜閩南語 我聽起感覺很親切耶,0,1,0,0,1
大康教練今年很溫和,0,1,0,0,0
今天超跑真的沒打很好失誤又多 教練生氣正常,0,1,0,1,1
教練會看留言嗎，嗨,0,1,0,0,0
以前中山工商林光宏飆林書荷更兇，林書荷面無表情，一整個習慣XD,1,0,0,0,0
找了這麼多外援還贏不了，誰當教練都會生氣吧 😆,1,1,0,0,0
超跑這局好一些了,0,0,0,0,1
超跑不要鬧...,0,0,0,0,1
接發得分😂,0,0,0,1,0
苡任好球！,1,0,0,0,0
身為觀眾也很想罵超跑,0,0,0,0,1
我見風轉舵，難怪教練那麼兇XD,0,1,0,0,0
嫌教練兇的，有空多去五大排球賽事看看現場，就會習慣,0,1,0,0,0
🐳加油團好可愛哈哈,0,0,0,0,1
這劇本 想看5🍊,0,0,0,0,1
超跑教練開心了,0,1,0,0,1
鯨華加油！,0,0,0,0,1
超跑教練表情怎好像劫後餘生,0,1,0,0,1
巴西女排教練不爽起來臉也是超臭一直念,0,1,0,0,0
超跑外援今天沒發揮出價值,1,0,0,0,1
但感覺要追分的時候gabi 還是不適合在場上🤣,1,0,0,0,0
🐳🐋🐳🐋🐳🐋,0,0,0,0,1
超跑舉球外援都還沒上場 請問是受傷嗎？,1,0,0,1,1
剛剛有上 被吹好幾顆連擊 感覺還沒準備好,0,0,1,1,0
應該是外援只能同時上2位?,1,0,0,0,0
😍😍😍 素琴 😍😍😍,1,0,0,0,0
🍊🍊🍊🍊🍊,0,0,0,0,1
鯨華就是很懂操作 收視率,0,0,0,0,1
鯨華防守👍,0,0,0,1,1
幼群今天一人扛整隊,1,0,0,0,0
超跑要等阿飛回來應該會穩定一點,0,0,0,0,1
超跑去年欄中外援比較強,1,0,0,0,1
🐳🐋🐳🐋🐳,0,0,0,0,1
超跑去年外援舉球員蠻口愛的,1,0,0,1,1
超跑的這兩隻外援感覺比賽積極度稍差？,1,0,0,0,1
極速超跑贏了,0,0,0,0,1
書荷好球👍,1,0,0,0,0
怎麼一直舉給幼群 不換其他人攻擊,1,0,0,1,0
教練都猜對書荷角度！,1,1,0,1,0
說猜也太小看教練了吧哈哈哈哈哈,0,1,0,0,0
幼群的新髮型也太Q了吧 直接圈粉😻,1,0,0,0,0
感覺每年超跑隊員的接發和防守都沒有進步的感覺,0,0,0,1,1
剛剛外援殺球得分結果自己默默走掉留下錯愕的隊友,1,0,0,1,0
超跑的場上氣氛有點奇怪？,0,0,0,0,1
不習慣外援的溝通方式吧,1,0,0,0,0
🐋🐋🐋💪💪💪,0,0,0,0,1
鯨華每次休息教練講話好療癒,0,1,0,0,1
畢竟開賽以來打到現在得分都靠她,0,0,0,1,0
santos打了一場發覺隊友不太給力 這場有點出功不出力的感覺 下年應該又是換一批外援了,1,0,0,0,0
超跑回神了,0,0,0,0,1
3 points lead can lose yr lead …..,0,0,0,1,0
可慧:elbowcough:,1,0,0,0,0
可慧👍,1,0,0,0,0
幼群 帥,1,0,0,0,0
怡如有受傷嗎,1,0,0,0,0
🐳🐋🐳🐋🐳🐋,0,0,0,0,1
書荷好帥～,1,0,0,0,0
超跑每年都要磨合新的默契、球風、隊形等等，怎麼進步🫠,0,0,0,0,1
鯨華拉開！,0,0,0,0,1
苡任好可愛,1,0,0,0,0
Gabi加油啊,1,0,0,0,0
怎麼前幾次極速超跑沒看過思南,0,0,0,0,1
🐳加油,0,0,0,0,1
有人知道劉雙菱去了哪裡嗎？,1,0,0,0,0
可是鯨華變動也不小，但溶入得不錯,0,0,0,0,1
鯨華加油~,0,0,0,0,1
感覺Santos跟超跑的層次不太一樣,0,0,0,0,1
雙菱沒有打企聯,1,0,0,0,0
希望超跑找回羅儀警跟劉雙零,0,0,0,0,1
Gabi⋯⋯,1,0,0,0,0
Gabi 真的傻眼,1,0,0,0,0
🐋🐋🐋💪💪💪,0,0,0,0,1
所以沒有能力就不要一直變動，每年看超跑打都覺得好累好吃力,0,0,0,0,1
要多找一個保障好的主攻,0,0,0,1,0
希望超跑找回羅儀警跟劉雙零,0,0,0,0,1
Gabi只是做假動作 不想做球給他,1,0,0,0,0
希望超跑找回羅儀警跟劉雙零,0,0,0,0,1
收視率夠嚕…鯨華別操作過頭了啦,0,0,0,0,1
黑人副攻位置防守有點太難為她了,0,0,0,1,0
每年超跑訪問都是講說還在適應新球風，還不適應什麼的，真心感到辛苦💦,0,0,0,0,1
雙菱讚,1,0,0,0,0
gabi!,1,0,0,0,0
🐋🐋🐋🐋🐋💪💪💪💪💪💪💪,0,0,0,0,1
二傳這球傳不好,0,0,0,1,0
教練臉...,0,1,0,0,0
教練無奈,0,1,0,0,0
書荷777,1,0,0,0,0
Gabi还是很可爱的,1,0,0,0,0
也把楊怡真找回來吧,1,0,0,0,0
關鍵分失誤啊,0,0,0,1,0
blanko兩個致命失誤..........,0,0,0,1,0
現在santos很像之前阿非那樣，防守攻擊全靠她還不能下去休息,0,0,0,1,0
再見攔網,0,0,0,1,0
剛剛那失誤送掉這局,0,0,0,1,0
可以叫暫停嗎,0,0,0,1,0
gabi,1,0,0,0,0
Gabi攔網真的超強！,1,0,0,1,0
超跑賽末完全被外援搞掉,1,0,0,0,1
超跑賽末完全被外援搞掉,1,0,0,0,1
鯨華👍👍👍,0,0,0,0,1
二傳也有很大關係,0,0,0,1,0
超跑賽末完全被外援搞掉,1,0,0,0,1
超跑去年外援比較穩,1,0,0,0,1
魚丸舉球真的不太行,1,0,0,1,0
得失分攻擊手佔50%舉球員也佔50%,1,0,0,1,0
gabi好鬼,1,0,0,0,0
魚丸今天狀況比之前差,1,0,0,0,0
中纎的外援很赞，超跑的很差！,1,0,0,0,1
超跑現在缺好的舉球跟自由,0,0,0,1,1
Carla其實蠻強的吧 嘴的人一定沒看過上週？？,1,0,0,0,0
santos真的上場打愛山林也累的死死的,0,0,0,0,1
Carla上一场还行，但赢球要靠主攻啊，但Santos太垮。,1,0,0,1,0
超跑去年外援比較強...,1,0,0,0,1
Carla跟Santos是同一個…,1,0,0,0,0
berkerley快攻成功率很高,0,0,0,1,0
milana舉球也比欒好很多,0,0,0,1,0
教練也是死用她 上場明明看到她的腳拐拐的,0,1,0,0,0
Carla就是Santos....,1,0,0,0,0
@Vincent Shan 笑死 :elbowcough::elbowcough::elbowcough:,0,0,0,1,0
她不上就剩幼群了😢,1,0,0,0,0
🐋🐳🐋🐳,0,0,0,0,1
但超跑板凳真的也沒有堪用的,1,0,0,0,1
超跑有替補舉球嗎,0,0,0,1,1
那就是上一场对中纎还行，但今天好差！,0,0,0,0,1
判若两人啊！,0,0,1,0,0
🐳,0,0,0,0,1
腳就打到抽了啊 還判若兩人,0,0,1,0,0
希望可以好好保護球員吧 別因人家是外援就往死裡用,1,0,0,0,0
超跑趕緊找回羅儀璟、楊怡真、劉雙凌 比找外援強多了,1,0,0,0,1
超跑趕緊找回羅儀璟、楊怡真、劉雙凌 比找外援強多了,1,0,0,0,1
老實說 我很看名峰教練訪問會說什麼,0,1,0,0,0
書荷 棒!!!!,1,0,0,0,0
:elbowcough::elbowcough::elbowcough::elbowcough:超粗大腿林書荷,1,0,0,0,0
超跑趕緊找回羅儀璟、楊怡真、劉雙凌 比找外援強多了,1,0,0,0,1
書荷走了超跑主攻算是大血虧,1,0,0,1,1
超跑趕緊找回羅儀璟、楊怡真、劉雙凌 比找外援強多了,1,0,0,0,1
超跑趕緊找回羅儀璟、楊怡真、劉雙凌 比找外援強多了,1,0,0,0,1
超跑外援比本土還差...,1,0,0,0,1
書荷😻,1,0,0,0,0
思萳攔網跟那麼快怎麼不說 眼睛?,0,0,0,1,0
超跑趕緊找回羅儀璟、楊怡真、劉雙凌 比找外援強多了,1,0,0,0,1
柔安的防守又幫不上忙 後排就是個黑洞,0,0,0,1,0
被針對攔網了還得站在那當主力,1,0,0,1,0
思南欄網手形整個不行,0,0,0,1,0
攔得快跟攔得死別人是兩回事,0,0,0,1,0
身高對攔中攔網就是先天因素,0,0,0,1,0
感覺就不是超跑輸給鯨華 是Santos輸給鯨華 她一個人被打,0,0,0,0,1
主播亞理 球評知道有沒有換,0,0,1,0,0
💪🏻💪🏻💪🏻🏐Conti,0,0,0,0,1
☀🏐💪☀🏐💪,0,0,0,0,1
小高航空,1,0,0,0,0
力量+靈活 小高是鐵猴子,1,0,0,0,0
☀🏐💪☀🏐💪,0,0,0,0,1
冠宇 一記Ace,1,0,0,0,0
剛那個發球!!,0,0,0,1,0
還沉浸在台電對連莊的餘韻中~,1,0,0,0,1
康提加油,0,0,0,0,1
康提狀況好 打起球會很黏,0,0,0,0,1
康提比愛山林強一點,0,0,0,0,1
不要這樣比 😆 愛山林小妹妹很努力了 而且很多都才高中,0,0,0,0,1
Conti起飛,0,0,0,0,1
小高航空還是穩,1,0,0,0,0
直接就舉了,0,0,0,1,0
宗軒：我還沒起來啊,1,0,0,0,0
宗軒別鬧 先守⋯,1,0,0,0,0
宗軒穿新球衣好好看XD 墊的漂亮,1,0,0,0,0
我看周冠宇會被拉去連莊,1,0,0,0,1
周冠宇起飛起飛,1,0,0,0,0
快攻可以打死嗎,0,0,0,1,0
康提今天醒的好早！,0,0,0,0,1
雷諾 逆轉失誤,1,0,0,1,0
謎一般的球隊,0,0,0,0,1
☀🏐💪☀🏐💪,0,0,0,0,1
台產的比賽是這場結束之後嗎,0,0,0,0,1
什麼說康提是深夜球隊,0,0,0,0,1
攔正著,0,0,0,1,0
康提全員精神美國人是需要倒時差的,0,0,0,0,1
罩啦🌞🌞,0,0,0,0,1
周冠宇哭哭,1,0,0,0,0
太陽神加油,0,0,0,0,1
對 康提越晚越扛打,0,0,0,0,1
☀🏐💪☀🏐💪,0,0,0,0,1
🌞🤍,0,0,0,0,1
Conti加油!,0,0,0,0,1
小高好帥 哈哈,1,0,0,0,0
Ming!!,0,0,0,1,0
YouTuber 昭銘哈哈哈哈哈,1,0,0,0,0
ming好球,0,0,0,1,0
昭銘🫶🏼❤‍🔥,1,0,0,0,0
小胖gogo,1,0,0,0,0
小胖變好瘦喔!,1,0,0,0,0
ace,0,0,0,1,0
ACE,0,0,0,1,0
小胖,1,0,0,0,0
小胖❤‍🔥,1,0,0,0,0
☀🏐💪☀🏐💪,0,0,0,0,1
冠宇好球,1,0,0,0,0
接球都好精彩,0,0,0,1,0
莊教練 無奈XD,1,1,0,0,0
挑戰當暫停用的意思嗎?,0,0,1,1,0
☀🏐💪☀🏐💪,0,0,0,0,1
Ming拿下,0,0,0,1,0
康提今年要畢業的球員較多 多點新的組合是為了磨默契叭！,1,0,0,0,1
昭銘好可愛啊哈哈哈,1,0,0,0,0
@Ru 對啊 當作拉長暫停用 反正分差較大,0,0,0,1,0
連莊如果再贏的話,1,0,0,0,1
太陽神加油,0,0,0,0,1
這次挑戰賽一樣是取6隊嗎?,0,0,1,0,0
力量+靈活 小高是鐵猴子,1,0,0,0,0
攔得好啊!,0,0,0,1,0
雷諾的頭：就說名單上沒有我,1,0,0,0,0
不意外 雷諾不太會閃攔網,1,0,0,1,0
閃了也很容易失誤,0,0,0,1,0
Conti加油😭💚💚,0,0,0,0,1
宗軒帥QQ,1,0,0,0,0
雷諾是台灣人嗎,1,0,0,0,0
現在都流行舉球扣殺了,0,0,0,1,0
阿璽舉的好高！,0,0,0,1,0
雷諾好棒！,1,0,0,0,0
康提 比較壯的那位球員 是打甚麼位置呀?,1,0,0,0,1
莊教練眼神殺哈哈哈哈哈哈,1,1,0,0,0
主攻,0,0,0,1,0
教練臉臭掉,0,1,0,0,0
林韋翔也是潭秀國中畢業 🤣,1,0,0,0,0
發球訓練,0,0,0,1,0
韋程是韋翔的國中教練 現在是隊友😂,1,1,0,0,0
和曾經的教練變成隊友，這年齡差???,0,1,0,0,0
康提日常：接發球 接發球,0,0,0,1,1
Conti加油😭💚,0,0,0,0,1
發球連失誤:eyes-purple-crying:,0,0,0,1,0
真心覺得阿焦穿黑色特別好看,1,0,0,0,0
阿焦怎樣都帥😍😍😂😂,1,0,0,0,0
康提加油,0,0,0,0,1
宗軒時醒時不醒 是策略嗎？,1,0,0,0,0
宗軒醒時很強,1,0,0,0,0
剛剛是接球失誤...?,0,0,0,1,0
宗軒去年4ace名場面超猛,1,0,0,1,0
小胖跟阿焦還有在打大專聯賽吧？,1,0,0,0,0
宗軒得分率破8成的話，通常贏得很輕鬆,1,0,0,1,0
小高帥啦,1,0,0,0,0
力量+靈活 小高是鐵猴子,1,0,0,0,0
小胖跟阿焦還有在打大專聯賽吧？,1,0,0,0,0
小高航空,1,0,0,0,0
剛剛美津濃拉拉隊,0,0,0,0,1
阿璽救的漂亮！,0,0,0,1,0
救球反應好快,0,0,0,1,0
請問小胖是打什麼位置的,1,0,0,0,0
主攻,0,0,0,1,0
主攻,0,0,0,1,0
🌞🌞🌞🌞🌞,0,0,0,0,1
🌞🌞🌞🌞,0,0,0,0,1
還是要看康提有沒有醒來啦！,0,0,0,0,1
conti 要看第三局,0,0,0,0,1
☀🏐💪☀🏐💪,0,0,0,0,1
感覺康提 火力不太夠 防守也攔不住...?,0,0,0,1,1
顯成教練😭😭😭,0,1,0,0,0
☀🏐💪☀🏐💪,0,0,0,0,1
太陽神小將很強啊,0,0,0,0,1
康提加油啊,0,0,0,0,1
宗軒都沒上場了？,1,0,0,0,0
顯丞教練！ 🫶,0,1,0,0,0
哇喔....康提感覺沒動力了,0,0,0,0,1
太陽神在趕進度了,0,0,0,0,1
康提是不是累了,0,0,0,0,1
台電跟連莊誰贏了,1,0,0,0,1
太陽多點開花 Conti 就會更辛苦了,0,0,0,0,1
連莊,1,0,0,0,1
連莊,1,0,0,0,1
連莊,1,0,0,0,1
等一下就是我最愛的中纖,0,0,0,0,1
所以阿焦跟小胖今年有繼續打大專盃嗎( ･᷄ὢ･᷅ ),1,0,0,0,0
超跑中纖,0,0,0,0,1
1800 極速超跑 vs. 新北中纖 女排,0,0,0,0,1
這沒人知道 你要問太陽的教練,0,1,0,0,0
Conti 回神 再拼一波！,0,0,0,0,1
現在都喜歡發球突然加壓嗎XD,0,0,0,1,0
這球發球,0,0,0,1,0
韋程好帥!!!,1,0,0,0,0
Conti 加油士氣陣,0,0,0,0,1
康提 醒過來了,0,0,0,0,1
:face-blue-smiling::face-blue-smiling:,0,0,0,1,0
每個球員都用mic 應該很精彩,1,0,0,0,0
挑戰,0,0,1,0,0
In/Out,0,0,0,1,0
教練1分XD,0,1,0,0,0
☀🏐💪☀🏐💪,0,0,0,0,1
前面才感覺康提要追上來了,0,0,0,0,1
我覺得恩得比小高得分效率好（不要k我哈哈,1,0,0,1,0
自己失誤,0,0,0,1,0
:trophy-yellow-smiling:,0,0,0,1,0
韋程好球~,1,0,0,0,0
周冠宇！！！,1,0,0,0,0
發球777777,0,0,0,1,0
他的發球 我哭死,0,0,0,1,0
小胖 心臟真夠,1,0,0,0,0
恭喜太陽神,0,0,0,0,1
恭喜臺中太陽神 也辛苦Conti 好比賽｡,0,0,0,0,1
待會還有幾場 連莊比了嗎,1,0,0,0,1
連莊稍早已斷電,1,0,0,0,1
希望是柯柯跟昱丞,1,0,0,0,0
感謝主播、講評嘉永老師、轉播團隊、更感謝辛苦的兩隊球員｡🙏,1,0,1,0,0
恭喜太陽神,0,0,0,0,1
連莊加油💪❤,1,0,0,0,1
連莊加油,1,0,0,0,1
連莊加油❤,1,0,0,0,1
上啊 韓系歐爸冠銘,1,0,0,0,0
連莊❤❤❤❤❤❤,1,0,0,0,1
Conti是國北教,0,0,0,0,1
Conti 班底是 國北教,0,0,0,0,1
秉勳哥哥,1,0,0,0,0
GO BRYAN🇵🇭,1,0,0,0,0
鴻杰鴻敏😍,1,0,0,0,0
簡名均加油🔥🔥🔥,1,0,0,0,0
鴻敏加油💪💪💪💪💪,1,0,0,0,0
BRYAN加油,1,0,0,0,0
好久沒看到鴻杰了,1,0,0,0,0
mingㄟ,0,0,0,1,0
嗨 ming,0,0,0,1,0
對啊 鴻杰之前都旅外吧,1,0,0,0,0
還以為名均是交大,1,0,0,0,0
連莊超值得期待,1,0,0,0,1
連莊沒上最佳陣容嗎？,1,0,0,0,1
Ming加油,0,0,0,1,0
Ming早日康復！,0,0,0,1,0
名均是交大沒錯,1,0,0,0,0
雙胞胎❤❤❤❤,1,0,0,0,0
嗨MING!!!,0,0,0,1,0
连莊是新队吗,1,0,0,0,0
Nono加油,1,0,0,0,0
NoNo 手又包成那樣...QQ,1,0,0,0,0
連莊以前就有了,1,0,0,0,1
連莊的球衣真的很…,1,0,0,0,1
Bryan!,1,0,0,0,0
看來連莊很有機會跟台電拼,1,0,0,0,1
很期待連莊打台電,1,0,0,0,1
汪秉勳吧,1,0,0,0,0
双胞胎都在连莊诶,1,0,0,0,0
雙胞胎牆壁,1,0,0,0,0
這舉,0,0,0,1,0
單手舉球！！！讚👍,0,0,0,1,0
這個舉球 太神啦,0,0,0,1,0
舉得真好,0,0,0,1,0
我覺得Conti需要打組織了🤔,0,0,0,0,1
nono老江湖只有嬸嬸才可能匹敵,1,0,0,0,0
Ming說得有道理👍,0,0,0,1,0
前提是接發不要崩,0,0,0,1,0
希望之後男排之後能有更多很強的外援，來刺激本土選手,1,0,0,0,0
Conti 穩住,0,0,0,0,1
連莊陣容好強大⋯,1,0,0,0,1
台電應該不會用外援,1,0,0,0,1
昭銘！！！！！,1,0,0,0,0
免勾共阿 要門票先請台灣洋將建逢哥復出吧👌,1,0,0,0,0
這顆往外抓以為對手有攔😢,0,0,0,1,0
周冠宇還是很猛,1,0,0,0,0
建逢！召喚～,1,0,0,0,0
哇 攔得好,0,0,0,1,0
雙胞胎太強了吧,1,0,0,0,0
懂攔網喔,0,0,0,1,0
很有殺傷力的發球,0,0,0,1,0
沒人攔的到也,0,0,0,1,0
鴻杰這種球真的很難發欸,1,0,0,0,0
這怎麼攔...,0,0,0,1,0
高一等級的球員,1,0,0,0,0
布莱恩 可以喝佩章有的比 🤣🤣,1,0,0,0,0
有點像建逢,1,0,0,0,0
高一個等級的球員,1,0,0,0,0
沛章攔得了吧,1,0,0,1,0
可惜建逢退休不然好友看頭,1,0,0,0,0
果然是頂級球員 實力就是不一樣,1,0,0,0,0
看來沛彰有對手了,1,0,0,0,0
盧清銓👍,1,0,0,0,0
他是外援吗,1,0,0,0,0
布萊恩是台灣人嗎?,1,0,0,0,0
有nono真的差很多,1,0,0,0,0
布萊恩是外援,1,0,0,0,0
之前在日本打V1先發，來台灣基本上就是炸魚,1,0,0,0,0
其實conti自由打得不差,0,0,0,1,1
布萊恩好猛,1,0,0,0,0
布萊恩長得滿台灣的,1,0,0,0,0
而且得分都排前列,0,0,0,1,0
布萊恩不排除提告,1,0,0,0,0
Continue不給學長面子嗎？,1,0,0,1,1
布萊恩打哪個位置,1,0,0,0,0
剛剛查了一下布萊恩以前在V1打球，好強,1,0,0,0,0
連莊錢給比較多吧,1,0,0,0,1
接發穩穩地 的感覺,0,0,0,1,0
牛逼,0,1,0,0,0
球隊戰績不好就會換球員,1,0,0,0,1
居然有石川的假攻真舉的感覺,0,0,0,1,0
很自由ㄟ,0,0,0,1,0
布萊恩明顯高台灣球員一個檔次…..,1,0,0,0,0
太陽神跟台電有點挫……..,0,0,0,0,1
連莊好看,1,0,0,0,1
今年教练都得西装吗 🤣,0,1,0,0,0
希望布萊恩的出現能打破台電的壟斷,1,0,0,0,1
台電的穩定性很高,0,0,0,0,1
看被台電針對發球的狀況 大概就有底了,0,0,0,1,1
希望吳宗軒加入連莊 然後打敗台電,1,0,0,0,1
今年台電男女排都有可能被撼動到了⋯⋯,0,0,0,0,1
布萊恩打的很輕鬆,1,0,0,0,0
連莊好強,1,0,0,0,1
布萊恩好猛,1,0,0,0,0
爸爸打小孩ㄛ,1,0,0,0,0
布萊恩假動作真的很假,1,0,0,0,0
布萊恩多高,1,0,0,0,0
連莊團隊穩定性再高一點 感覺就超猛,1,0,0,0,1
布萊恩攻擊點完全在對方攔網手還上面,1,0,0,1,0
連莊好強,1,0,0,0,1
試問連莊怎麼輸,1,0,0,0,1
歸化布萊恩好了,1,0,0,0,0
這攔網完全攔不到布萊恩啊,1,0,0,1,0
conti今年真滴慘，看有沒有機會贏美津濃，其他3隊可能難,0,0,0,0,1
冠軍戰：連莊VS台電,1,0,0,0,1
太陽神能贏連莊嗎？,1,0,0,0,1
連莊vs台電 值得期待,1,0,0,0,1
GO WINSTREAK!!! GO BRYAN!! 🇵🇭🇹🇼,1,0,0,1,0
太陽神應該營不了,0,0,0,0,1
太陽神跟連莊預計46開,1,0,0,0,1
太陽神難吧,0,0,0,0,1
而且還沒上柏霆,1,0,0,0,0
連莊應該開大，但太陽神不是沒機會,1,0,0,0,1
太陽神要贏連莊要看宗軒和小高發揮的如何了,1,0,0,0,1
連莊破壞力比太陽神更高,1,0,0,0,1
太陽神太慘，去年設定贏台電，今年被連莊殺出,1,0,0,0,1
連莊板凳上還有不少好手的樣子,1,0,0,0,1
